241161	Kisangani	212730	0
241161	Kinshasa	2314302	0
73766	New York	5128581	0
73766	Jemen	69543	0
73766	Verenigde Staten	6252001	0
73766	San Diego	5391811	0
73766	Washington	4140963	0
136860	Leeuwarden	2751792	0
136860	Harlingervaart	2754815	0
149349	Portugal	2264397	0
149349	Guinee-Bissau	2372248	0
149349	Almere	2759879	0
149349	Lissabon	2267057	0
160791	Saint-Rémy-de-Provence	2977214	0
160791	Saint-Pierre-d Oléron	2977471	0
160791	Bordeaux	3031582	0
160791	Frankrijk	3017382	0
160791	Parijs	2988507	0
160791	Parijs	2988507	0
76257	Syrie	163843	1
76257	Syrie	163843	0
76257	Latakia	173576	0
76257	Rusland	2017370	0
69569	Goblin Valley-park	5539635	0
69569	Utah	5549030	0
11546	Marokko	2542007	0
245952	Cherson	706448	1
245952	Oekraïne	690791	1
245952	Cherson	706448	0
245952	Oekraïne	690791	0
245952	Cherson	706448	0
245952	Cherson	706448	0
245952	Rusland	2017370	0
245952	Cherson	706448	0
245952	Oekraïne	690791	0
245952	Cherson	706448	0
245952	Zaporizja	687700	0
245952	Boetsja	711350	0
245952	Izjoem	707292	0
245952	Rusland	2017370	0
42895	Rotterdam	2747891	0
42895	Havelte	2754752	0
42895	Nederland	2750405	0
8615	Arnhem	2759661	1
8615	Rijn	2748179	0
8615	Arnhem	2759661	0
8615	Den Haag	2747373	0
175023	TU Eindhoven	6954607	0
132564	Nederland	2750405	0
132564	Syrië	163843	0
132564	Sudan	366755	0
132564	Congo	203312	0
132564	Nederland	2750405	0
132564	Nederland	2750405	0
132564	Noorwegen	3144096	0
132564	Duitsland	2921044	0
132564	Nederland	2750405	0
132564	Verenigde Staten	6252001	0
132564	VS	6252001	0
139202	San Francisco	5391959	1
139202	San Francisco	5391959	0
139202	San Francisco	5391959	0
139202	San Francisco	5391959	0
139202	San Andreasbreuk	5391617	0
139202	San Francisco	5391959	0
139202	San Francisco	5391959	0
56445	Disneyland Parijs	6355139	0
56445	Parijs	2988507	0
185762	Scheveningen	2747599	1
185762	Scheveningen	2747599	0
207997	Brazilie	3469034	1
207997	Venezuela	3625428	0
207997	Caracas	3646738	0
207997	Brazilie	3469034	0
207997	São Paulo	3448439	0
207997	Colombia	3686110	0
207997	Mexico	3996063	0
207997	China	1814991	0
207997	China	1814991	0
207997	Johns Hopkins University	4359528	0
84286	Tilburg	2746301	1
84286	Friesland	2755812	1
84286	Tilburg	2746301	0
84286	Tilburg	2746301	0
84286	Engeland	6269131	0
84286	Friesland	2755812	0
84286	Leeuwarden	2751792	0
84286	Groningen	2755249	0
84286	Drenthe	2756631	0
84286	Friesland	2755812	0
98282	Holten	2753874	0
98282	Overijssel	2748838	0
98282	Hengelo	2754394	0
98282	Apeldoorn	2759706	0
233808	Duitsland	2921044	0
233808	Nedersaksen	2862926	0
233808	Nederland	2750405	0
233808	Gronau	2917138	0
233808	Frankfurt	2925533	0
233808	Nederland	2750405	0
233808	Duitsland	2921044	0
233808	Oostenrijk	2782113	0
233808	Europa	6255148	0
233808	Nederland	2750405	0
213039	EU	6255148	0
213039	Nederland	2750405	0
213039	Nederland	2750405	0
213039	Italië	3175395	0
213039	Europa	6255148	0
213039	Spanje	2510769	0
213039	Italië	3175395	0
213039	Portugal	2264397	0
213039	Europa	6255148	0
213039	Nederland	2750405	0
213039	Europa	6255148	0
213039	Europa	6255148	0
213039	Nederland	2750405	0
213039	Polen	798544	0
213039	Hongarije	719819	0
213039	Nederland	2750405	0
247209	Amsterdam	2759794	1
247209	Guinee	2420477	1
247209	Guinee	2420477	0
247209	Amsterdam	2759794	0
247209	België	2802361	0
247209	Sint-Gillis	2787413	0
247209	Brussel	2800866	0
247209	België	2802361	0
247209	Guinee	2420477	0
247209	Broek in Waterland	2758258	0
247209	Amsterdam	2759794	0
26217	Washington	4140963	0
26217	Europa	6255148	0
26217	Frankrijk	3017382	0
26217	Griekenland	390903	0
232643	Kabul	1138958	1
232643	Qatar	289688	0
232643	Afghanistan	1149361	0
232643	Qatar	289688	0
232643	Doha	290030	0
232643	Qatar	289688	0
232643	Kabul	1138958	0
232643	Doha	290030	0
232643	Nederland	2750405	0
232643	Nederland	2750405	0
232643	Nederland	2750405	0
232643	Doha	290030	0
232643	Den Haag	2747373	0
232643	Kabul	1138958	0
232643	Nederland	2750405	0
232643	Nederland	2750405	0
232643	Afghanistan	1149361	0
232643	Nederland	2750405	0
232643	Afghanistan	1149361	0
232643	Afghanistan	1149361	0
232643	Nederland	2750405	0
22922	Schotland	2638360	1
22922	Schotland	2638360	0
22922	Schotland	2638360	0
22922	Lockerbie	2643791	0
22922	Libie	2215636	0
22922	VS	6252001	0
22922	Tripoli	2210247	0
159161	Guam	4043988	1
159161	Guam	4043988	0
159161	Filipijnen	1694008	0
159161	Pyongyang	1871859	0
159161	Noord-Korea	1873107	0
159161	Guam	4043988	0
159161	Guam	4043988	0
159161	Guam	4043988	0
159161	Guam	4043988	0
159161	Washington	4140963	0
159161	Guam	4043988	0
159161	Guam	4043988	0
159161	Guam	4043988	0
159161	Verenigde Staten	6252001	0
159161	Noord-Korea	1873107	0
159161	Guam	4043988	0
159161	Universiteit van Guam	4038749	0
159161	Guam	4043988	0
159161	Stille Oceaan	2363254	0
159161	Verenigde Staten	6252001	0
159161	China	1814991	0
159161	Japan	1861060	0
159161	Filipijnen	1694008	0
159161	Koreaanse schiereiland	11494804	0
159161	Verenigde Staten	6252001	0
159161	Verenigde Staten	6252001	0
159161	Verenigde Staten	6252001	0
159161	Amerika	6252001	0
159161	Japan	1861060	0
159161	Zuid-Korea	1835841	0
159161	Guam	4043988	0
159161	Noord-Korea	1873107	0
159161	Japan	1861060	0
159161	Zuid-Korea	1835841	0
159161	Guam	4043988	0
159161	Noord-Korea	1873107	0
159161	Noord-Korea	1873107	0
159161	Yonsei Universiteit	6800734	0
159161	Seoul	1835848	0
18336	Alkmaar	2759899	0
149697	VS	6252001	1
149697	Verenigde Staten	6252001	0
149697	Virginia	6254928	0
149697	Richmond	4781708	0
149697	Virginia	6254928	0
178975	Nederland	2750405	0
66444	Sneek	2747063	0
177575	Schiphol	6296680	1
177575	Schiphol	6296680	0
177575	Schiphol	6296680	0
177575	Schiphol	6296680	0
177575	Schiphol	6296680	0
10148	Gorinchem	2755434	0
43511	Den Bosch	2747351	0
43511	Nederland	2750405	0
43511	Verenigde Staten	6252001	0
135609	Siena	3166548	0
147419	Groningen	2755251	0
147419	Groningen	2755251	0
147419	Groningen	2755251	0
223690	Gent	2797656	1
223690	Gent	2797656	0
223690	België	2802361	0
223690	Leuven	2792482	0
129357	India	1269750	0
129357	Bhutan	1252634	0
129357	Taj Mahal	1255231	0
129357	India	1269750	0
129357	Schotland	2638360	0
129357	Westminster Abbey	6618996	0
129357	Londen	2643743	0
52553	Athene	264371	1
52553	Athene	264371	0
52553	Athene	264371	0
49829	Mali	2453866	1
49829	Mali	2453866	0
49829	Mali	2453866	0
49829	Mali	2453866	0
49829	Frankrijk	3017382	0
49829	Mali	2453866	0
90569	Rusland	2017370	1
90569	Kiev	703448	1
90569	Rusland	2017370	0
90569	Oekraïne	690791	0
90569	Oekraïne	690791	0
90569	Rusland	2017370	0
90569	Loegansk	702658	0
90569	Donetsk	709717	0
90569	Rusland	2017370	0
90569	Moskou	524901	0
90569	Rusland	2017370	0
90569	Oekraïne	690791	0
90569	Oekraïne	690791	0
90569	Moskou	524901	0
128917	Maastricht	2751282	0
54666	Den Haag	2747373	0
54666	Brussel	2800866	0
54666	Amsterdam	2759794	0
54666	Brussel	2800866	0
54666	Brussel	2800866	0
54666	Nederland	2750405	0
54666	Belgie	2802361	0
10214	A'dam	2759793	1
10214	Amsterdam	2759794	0
161295	Parijs	2988507	1
161295	Charles de Gaulle	6269554	0
161295	Londen	2643743	0
241840	het Capitool	4140827	0
241840	het Capitool	4140827	0
241840	het Capitool	4140827	0
43344	Venlo	2745641	1
43344	Venlo	2745641	0
72712	Flevoland	3319179	0
72712	Utrecht	2745909	0
72712	Noord-Holland	2749879	0
72712	Utrecht	2745909	0
72712	Noord-Holland	2749879	0
72712	Flevoland	3319179	0
82108	Griekenland	390903	0
82108	Athene	264371	0
82108	Griekenland	390903	0
93670	New York	5128638	1
93670	New York	5128638	0
93670	Buffalo	5110629	0
93670	Verenigde Staten	6252001	0
93670	New York	5128638	0
93670	Buffalo	5110629	0
93670	VS	6252001	0
93670	VS	6252001	0
50854	NY	5128581	1
50854	New York	5128581	0
50854	Queens	5133273	0
50854	Times Square	5141023	0
210535	Gorredijk	2755429	1
210535	Gorredijk	2755429	0
46359	Beiroet	276781	1
46359	Beiroet	276781	0
46359	Syrie	163843	0
46359	Beiroet	276781	0
46359	Libanon	272103	0
46359	Syrie	163843	0
46359	Libanon	272103	0
46359	Tripoli	266826	0
176090	Den Haag	2747373	1
176090	Den Haag	2747373	0
176090	Nederland	2750405	0
176090	Nederland	2750405	0
176090	Azië	6255147	0
176090	Groot-Brittannië	2635167	0
176090	Texas	4736286	0
176090	Den Haag	2747373	0
183539	Istanbul	745044	0
183539	het Witte Huis	4140704	0
183539	Saudi-Arabië	102358	0
183539	Turkije	298795	0
43342	VS	6252001	1
43342	Los Angeles	5368361	0
43342	Santa Monica	5393212	0
43342	Californie	5332921	0
47251	Rotterdam	2747891	0
47251	Nederland	2750405	0
47251	Kaapverdië	3374766	0
47251	Kaapstad	3369157	0
47251	Australie	2077456	0
47251	Nieuw-Zeeland	2186224	0
47251	Antarctica	6255152	0
47251	Rotterdam	2747891	0
238825	Roelofarendsveen	2748006	1
238825	Roelofarendsveen	2748006	0
238825	Zuid-Holland	2743698	0
238825	Roelofarendsveen	2748006	0
124004	Assen	2759633	0
124004	Emmen	2756136	0
124004	Emmen	2756136	0
34745	Syrië	163843	0
34745	Syrië	163843	0
90556	Oekraïne	690791	1
90556	Oekraïne	690791	0
90556	Donetsk	709717	0
90556	Donetsk	709717	0
90556	Donetsk	709717	0
157281	Zuid-Korea	1835841	0
157281	Zuid-Korea	1835841	0
221146	Artis	6951705	1
221146	Frankrijk	3017382	1
221146	Artis	6951705	0
221146	Amsterdam	2759794	0
221146	Frankrijk	3017382	0
221146	Artis	6951705	0
221146	Artis	6951705	0
221146	Artis	6951705	0
221146	Artis	6951705	0
221146	Diergaarde Blijdorp	6640024	0
227022	Sint-Eustatius	3513232	1
227022	Sint-Eustatius	3513232	0
227022	Oranjestad	3577154	0
227022	Caraïbisch gebied	7729891	0
227022	Sint-Eustatius	3513232	0
227022	Sint-Eustatius	3513232	0
227022	Nederland	2750405	0
227022	Caribisch gebied	7729891	0
227022	West-Afrika	7729885	0
227022	Sint-Eustatius	3513232	0
227022	Nederland	2750405	0
227022	Rijksmuseum	6884785	0
227022	Nederland	2750405	0
69868	Réunion	935316	0
69868	Réunion	935316	0
69868	Indische Oceaan	1545739	0
178960	Nederland	2750405	1
178960	Nederland	2750405	0
178960	Zaanstad	2744114	0
178960	Zaanstad	2744114	0
178960	Arcen	2759684	0
178960	Westdorpe	2744800	0
178960	Arcen	2759684	0
178960	Groningen	2755251	0
178960	Leeuwarden	2751792	0
178960	Boxmeer	2758462	0
178960	Venlo	2745641	0
178960	Groningen	2755251	0
178960	Groningen	2755251	0
178960	Veendam	2745783	0
178960	Zuidbroek	2743800	0
178960	Veendam	2745783	0
178960	Nederland	2750405	0
178960	Westdorpe	2744800	0
178960	Nederland	2750405	0
178960	Nederland	2750405	0
178960	Nederland	2750405	0
178960	Westdorpe	2744800	0
178960	Nederland	2750405	0
178960	Lauwersoog	2751849	0
178960	Westdorpe	2744800	0
178960	Nederland	2750405	0
178960	Nederland	2750405	0
178960	Stavoren	2746816	0
178960	Schiphol	6296680	0
178960	Hoek van Holland	2754007	0
178960	Westdorpe	2744800	0
178960	Vlieland	2745420	0
178960	Nederland	2750405	0
178960	Belgie	2802361	0
178960	Frankrijk	3017382	0
178960	Duitsland	2921044	0
178960	Groot-Brittannië	2648147	0
178960	Amsterdam	2759794	0
178960	Groningen	2755251	0
178960	Friesland	2755812	0
178960	Gilze-Rijen	2755506	0
178960	Westdorpe	2744800	0
178960	Zeeuws-Vlaanderen	2744000	0
178960	De Bilt	2757783	0
178960	Utrecht	2745912	0
178960	Nederland	2750405	0
178960	station Roermond	6639585	0
178960	Roermond	2748000	0
178960	Sittard	2747203	0
178960	Nederland	2750405	0
178960	Amersfoort	2759820	0
178960	de Eem	2756400	0
178960	Friesland	2755812	0
178960	Valkenburg	2745874	0
178960	Enschede	2756071	0
178960	Enschede	2756071	0
178960	Oldebroek	2749668	0
178960	Oosterzee	2749385	0
178960	Flevoland	3319179	0
178960	Flevoland	3319179	0
178960	Nederland	2750405	0
178960	Terneuzen	2746420	0
178960	Amsterdam-Rijnkanaal	2759788	0
178960	Noordzeekanaal	2749803	0
178960	IJmuiden	2753376	0
178960	IJmuiden	2753376	0
178960	Noordzeekanaal	2749803	0
178960	Amsterdam-Rijnkanaal	2759788	0
178960	Dordrecht	2756669	0
178960	Zeeland	2744011	0
178960	Groningen	2755251	0
178960	Den Haag	2747373	0
178960	Renkum	2748236	0
178960	Nederland	2750405	0
178960	De Bilt	2757783	0
178960	Maastricht	2751283	0
178960	De Bilt	2757783	0
178960	Ter Aar	2746478	0
178960	Zuid-Holland	2743698	0
178960	Assendelft	2759631	0
178960	Noord-Holland	2749879	0
178960	Ter Aar	2746478	0
178960	Assendelft	2759631	0
178960	Nederland	2750405	0
178960	Zuid-Holland	2743698	0
178960	Noord-Holland	2749879	0
178960	Noord-Brabant	2749990	0
178960	Rotterdam	2747891	0
178960	Rotterdam	2747891	0
205673	Den Haag	2747373	0
101839	Parijs	2988507	0
101839	Sisteron	2974446	0
122675	Spanje	2510769	0
122675	Londen	2643743	0
122675	Glasgow	2648579	0
122675	Spanje	2510769	0
26554	Europa	6255148	0
120841	Denemarken	2623032	0
120841	Zweden	2661886	0
120841	Denemarken	2623032	0
120841	Scandinavië	2614165	0
120841	Denemarken	2623032	0
120841	Parijs	2988507	0
120841	Frankrijk	3017382	0
120841	Zweden	2661886	0
120841	Denemarken	2623032	0
120841	EU	6255148	0
120841	Calais	3029162	0
120841	Kanaaltunnel	6619362	0
120841	Groot-Brittannie	2635167	0
120841	Calais	3029162	0
210274	Rotterdam	2747890	1
210274	Rotterdam	2747890	0
191655	Harderwijk	2754848	1
191655	Harderwijk	2754848	0
191655	Zeewolde	2743997	0
191655	Harderwijk	2754848	0
24227	Berlijn	2950159	1
24227	Berlijn	2950159	0
35982	Afghanistan	1149361	1
35982	Afghanistan	1149361	0
35982	Brussel	2800866	0
35982	Afghanistan	1149361	0
35982	NAVO	6695079	0
35982	Chicago	4887398	0
35982	Afghanistan	1149361	0
35982	Afghanistan	1149361	0
35982	Chicago	4887398	0
35982	Verenigde Staten	6252001	0
35982	Brussel	2800866	0
35982	Rusland	2017370	0
35982	China	1814991	0
35982	Afghanistan	1149361	0
35982	Verenigde Staten	6252001	0
35982	Nederland	2750405	0
35982	Afghanistan	1149361	0
35982	Nederland	2750405	0
65085	Rusland	2017370	0
65085	Sotsji	491422	0
65085	Rusland	2017370	0
65085	Sotsji	491422	0
65085	Sotsji	491422	0
193857	Nürburgring	3207852	0
193857	Spanje	2510769	0
186654	Times Square	5141023	0
238270	Oekraïne	690791	0
238270	Kiev	703448	0
95538	Oklahoma	4544379	1
95538	Oklahoma	4544379	0
95538	Oklahoma	4544379	0
95538	Oklahoma	4544379	0
95538	Oklahoma	4544379	0
247459	Oekraïne	690791	0
247459	Kiev	703448	0
247459	Oekraïne	690791	0
166750	Lelystad Airport	6296688	0
166750	Lelystad	2751738	0
166750	Schiphol	6296680	0
166750	Schiphol	6296680	0
167222	Egypte	357994	1
167222	Egypte	357994	0
167222	Helwan	355795	0
167222	Caïro	360630	0
167222	Egypte	357994	0
167222	Midden-Oosten	6269133	0
167222	Sinaï-woestijn	347930	0
167222	Egypte	357994	0
167222	Caïro	360630	0
32247	Nedersaksen	2862926	1
32247	Hannover	2910831	0
32247	Nedersaksen	2862926	0
32247	Nedersaksen	2862926	0
1197	Stockholm	2673730	0
229736	Amsterdam	2759794	0
11413	Nederland	2750405	0
146288	Moskou	524901	0
146288	Rusland	2017370	0
146288	Chicago	4887398	0
146288	Rusland	2017370	0
31512	Nieuweroord	2750257	0
87347	Rusland	2017370	1
87347	Moskou	524901	0
87347	Oekraïne	690791	0
87347	Rusland	2017370	0
87347	Oekraïne	690791	0
87347	Rusland	2017370	0
87347	Amerika	6252001	0
87347	Rusland	2017370	0
87347	Nederland	2750405	0
87347	Rusland	2017370	0
6669	Oostenrijk	2782113	0
67977	Nova Zembla	519406	0
67977	Moermansk	524305	0
141629	Australie	2077456	0
141629	Australie	2077456	0
141629	Australie	2077456	0
141629	Nieuw-Zeeland	2186224	0
141629	Australie	2077456	0
141629	Nieuw-Zeeland	2186224	0
141629	Perth	2063523	0
141629	Canberra	2172517	0
141629	Sydney	2147714	0
141629	Brisbane	2174003	0
141629	Wellington	2179537	0
141629	Christchurch	2192362	0
141629	Auckland	2193733	0
141629	Australie	2077456	0
141629	Australie	2077456	0
141629	Nieuw-Zeeland	2186224	0
141629	Australie	2077456	0
141629	Australie	2077456	0
141629	Nederland	2750405	0
141629	Australie	2077456	0
141629	Nieuw-Zeeland	2186224	0
35403	Middelharnis	2750884	0
96887	Texas	4736286	1
96887	Texas	4736286	0
96887	Odessa	5527554	0
80386	R'dam	2747890	1
80386	Rotterdam	2747890	0
80386	Rotterdam	2747890	0
208125	Oost-Europa	7729884	0
208125	Polen	798544	0
208125	Oost-Europa	7729884	0
208125	Nederland	2750405	0
208125	Peel en Maas	7535502	0
43546	Verenigde Staten	6252001	0
43546	Washington	4140963	0
43546	Chicago	4887398	0
43546	Vietnam	1562822	0
43546	Verenigde Staten	6252001	0
49488	Rotterdam	2747890	0
56512	Balkbrug	2759470	0
56512	Balkbrug	2759470	0
195087	Coronie	3384397	0
195087	Coronie	3384397	0
195087	Paramaribo	3383330	0
47765	Zijtaart	2743877	1
47765	Zijtaart	2743877	0
47765	Veghe	2745726	0
47765	Zijtaart	2743877	0
165753	Zwolle	2743477	1
165753	Zwolle	2743477	0
165753	Zwolle	2743477	0
52523	Los Angeles	5368361	0
52523	Californie	5332921	0
170893	Antarctica	6255152	1
170893	Antarctica	6255152	0
170893	Zuidpool	6942239	0
170893	Argentinië	3865483	0
170893	Spanje	2510769	0
170893	Antarctica	6255152	0
141277	Lelystad	2751738	0
140140	Californie	5332921	0
106776	Schiphol	6296680	0
106776	Amsterdam-West	11525048	0
106776	Schiphol	6296680	0
65871	LA	5368361	1
65871	Los Angeles	5368361	0
65871	Los Angeles	5368361	0
48822	Irak	99237	1
48822	Irak	99237	0
48822	Bagdad	98182	0
48822	Kirkuk	94787	0
48822	Kirkuk	94787	0
48822	Irak	99237	0
12491	Washington	4140963	0
228780	Epe	2756058	0
138005	Griekenland	390903	0
138005	Italie	3175395	0
138005	Zuid-Europa	9408658	0
138005	Nederland	2750405	0
138005	Nederland	2750405	0
138005	Griekenland	390903	0
138005	Italie	3175395	0
138005	Nederland	2750405	0
138005	Nederland	2750405	0
111846	Oostenrijk	2782113	0
111846	Zuwara	2208425	0
111846	Libie	2215636	0
112031	Veghel	2745726	1
112031	Veghel	2745726	0
80353	Australie	2077456	0
80353	Cape Flattery	8606531	0
80353	Australie	2077456	0
80353	Queensland	2152274	0
80353	Salomonseilanden	2103350	0
99454	Lech	2772798	0
99454	Lech	2772798	0
99454	Lech	2772798	0
243612	Parijs	2988507	0
243612	Nantes	2990969	0
243612	Parijs	2988507	0
243612	Parijs	2988507	0
243612	Nantes	2990969	0
243612	Parijs	2988507	0
243612	Nantes	2990969	0
243612	Nantes	2990969	0
243612	Parijs	2988507	0
243612	Nantes	2990969	0
88347	Israël	294640	1
88347	Israël	294640	0
88347	Westelijke Jordaanoever	285153	0
88347	Westoever	285153	0
88347	Gazastrook	281132	0
28385	Frankrijk	3017382	0
28385	Duitsland	2921044	0
28385	Finland	660013	0
47839	Europa	6255148	0
47839	Saudi-Arabie	102358	0
47839	Irak	99237	0
47839	Libanon	272103	0
47839	Algerije	2589581	0
47839	Europa	6255148	0
47839	Syrie	163843	0
47839	Syrie	163843	0
116065	Oekraïne	690791	1
116065	Oekraïne	690791	0
116065	Kiev	703448	0
116065	Oekraïne	690791	0
116065	Svatove	692118	0
116065	Loegansk	702657	0
116065	Oekraïne	690791	0
116065	Kiev	703448	0
139397	Nederland	2750405	0
139397	Nederland	2750405	0
139397	Brabant	2749990	0
139397	Brabant	2749990	0
139397	Flevoland	3319179	0
139397	Overijssel	2748838	0
139397	Utrecht	2745909	0
226168	Amsterdam	2759794	1
226168	Pijp	7648381	0
226168	Amstelveen	2759798	0
226168	De Pijp	7648381	0
226168	Amsterdam	2759794	0
226168	Amsterdam	2759794	0
226168	Haarlem	2755003	0
226168	De Pijp	7648381	0
226168	Amsterdam	2759793	0
226168	De Pijp	7648381	0
226168	De Pijp	7648381	0
50309	VS	6252001	1
50309	Salt Lake City	5780993	0
50309	Newtown	5280935	0
219195	Wit-Rusland	630336	1
219195	Berlijn	2950159	0
219195	Brussel	2800866	0
219195	Nederland	2750405	0
219195	Polen	798544	0
219195	Oekraïne	690791	0
219195	Baltische staten	12217934	0
42068	Universiteit Utrecht	10291123	0
42068	Nederland	2750405	0
42068	Californie	5332921	0
42068	Nederland	2750405	0
139200	Pittsburgh	5206379	0
22257	Libanon	272103	1
22257	Libanon	272103	0
22257	Kaslik	11205006	0
22257	Beiroet	276781	0
22257	Amsterdam	2759794	0
243348	Utrecht	2745912	0
243348	Utrecht	2745912	0
243348	Gelderland	2755634	0
243348	Overijssel	2748838	0
243348	Limburg	2751596	0
243348	Noord-Brabant	2749990	0
205493	Brabant	2749990	1
205493	Spanje	2510769	1
205493	Boxtel	2758460	0
205493	Spanje	2510769	0
205493	Spanje	2510769	0
205493	Boxtel	2758460	0
245415	Qatar	289688	1
245415	Qatar	289688	0
245415	Qatar	289688	0
245415	Nederland	2750405	0
245415	Qatar	289688	0
245415	Qatar	289688	0
30879	Nederland	2750405	0
30879	Nederland	2750405	0
207673	Brazilie	3469034	0
207673	Nederland	2750405	0
203293	Garrelsweer	2755725	0
